entreprises,nb_etoiles,commentaires,dates_comment,Sentiment,pas,aucune,remboursement,bien,rapide,qualité,jours,recommande,parfait,bémol,réveil,déchiré,médiocre,toujours,déçus,top,disant,récupéré,meuble,assemblage,conforme,similaire,jamais,confortable,écrase,faut,maintient,compenser,catastrophique,arrivait,chers,cher,non,auparavant,tiroirs,promettez,véritable,déçue,réglables,table,aime,couturesconvenaient,convenaient,semaines,merci,fond,larronde,tiendra,local,insatisfait,réalistes,ressentons,louange,attends,express,dommage,sommaire,ressors,tissus,invérifiables,dérouler,différents,lenteur,débitée,commande,peine,pendant,très,mois,car,peu,nouvelle,mauvaise,donc,bois,rembourser,attentes,service client,livraison rapide,très bien,très bon,bonne qualité,qualité prix,rapport qualité,très bonne,très satisfaite,produit conforme,conforme description,délai livraison,bon rapport,très satisfait,très confortable,conforme attentes,très rapide,rapport qualité prix,bon rapport qualité,très bonne qualité,livraison très rapide,très bon matelas,service après vente,matelas très confortable,très bon produit,très bon rapport,ivraison rapide produit,plus mal dos,produit conforme attente,livraison rapide matelas,matelas conforme description,matelas très bonne,excellent rapport qualité,jours plus tard,service client très,bon rapport qualité prix,très bon rapport qualité,matelas très bonne qualité,excellent rapport qualité prix,rapport qualité prix livraison,livraison rapide produit conforme,tout très bien passé,impossible joindre service client,qualité prix livraison rapide,livraison très rapide matelas,rapport qualité prix recommande,produit très bien emballé,délai livraison peu long
my-matelas.fr,1,"My Matelas s'est plaint d'un avis que j'avais posté il y a 2 ans suite à mes mésaventures avec eux ! J'ai réussi à me faire rembourser en y mettant la pression ! J'ai pu retrouver les mêmes articles sur AMAZONE et beaucoup moins chers, livrés en quelques jours ! à l'étage et avec le sourire ! Je l'ai échappé de justesse... je vois sur internet qu'il continue à se moquer d'autres personnes... Il me semble que l'entreprise est radiée !!!! bon courage aux victimes de ce site malhonnête !!!!",16 juillet 2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Si javais pu mettre 0 je l'aurais fait. Un site juste bon à prendre votre argent.Commande passée le 18 avril 2019 livraison annoncée sous 10 jours, nous sommes le 04 juillet et toujours rien. Le pire c'est lorsque l'on appelle le numéro (surtaxé de surcroit) soit personne ne répond soit on nous dit que le colis est perdu!!!!Maintenant que le site est en maintenance, et ce depuis au moins 3 semaines, plus moyen de demandé le remboursement. Le dernier recours reste le plainte au pénal!",04 juillet 2019,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"VOLEURS ! Nous sommes le 03/07/2019 et à ce jour ses voleurs de My Matelas ne m'ont toujours pas remboursé la première mensualité du matelas jamais reçu !!! aucune réponse au mail, heureusement ma banque m'a conseillé d'annuler ma CB pour ne pas être prélevé du reste ! bref fuyé... commande LKTFWUZWY J'attends un retour de votre part si vous lisez cette avis !!!",03 juillet 2019,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Je ne recommande absolument pas MyMatelasEtape 1 : la commande et la livraison* 20 janvier : commande du matelas Dunlopillo Breteuil, 160x200Annoncé comme livré en 5 à 7 jours (contre 24/48h pour les modèles en stock). Livré et installé par deux personnes.Promotion très visible ""AUJOURD'HUI ! -10% SUPPLEMENTAIRES sur tout le site avec le code ...""Cette promotion ""exceptionnelle"" est toujours présente sur le site.* 28 janvier on m'annonce un retard de livraison, lié à un retard usine* 11 février : le marchand m’écrit « nous avons reçu cette fin de semaine dernière un arrivage de la marque DUNLOPILLO. Nous vous confirmons que votre commande sera préparée et remise au transporteur cette semaine. »* 12 février : le marchand m’écrit « Sachez que la préparation de celle-ci aura lieu la semaine du 25 février. »* 13 février : le marchand m’écrit « Nous avons des arrivages Dunlopillo jeudi 14 février. »* 27 février : livraison du matelas, avec un mois de retard. Par une seule personne que j’ai dû aider à porter cet objet encombrant.Fin de l'étape 1.Etape 2 : la demande d'échange* plusieurs appels téléphoniques, plusieurs dizaines de minutes passées au téléphone (NUMERO SURTAXE !) sans avoir personne. Le répondeur me demande de laisser mon n° de téléphone pour être rappelé. Bien entendu, personne ne m'a jamais rappelé.* 5 mars : Mail de ma part pour échange du matelas. J'explique que le matelas est trop mou, et décris très précisément mon besoin.* 5 mars : le marchand m’écrit « La garantie satisfaction 100 nuits à l'essai est un service My Matelas qui permet à nos dormeurs de tester leur produit durant 100 nuits. Pour ce faire vous devez contacter notre service clients par téléphone, email ou courrier LRAR afin d'exposer vos motivations. L'un de nos experts prend ensuite contact avec vous afin de vous orienter vers le matelas idéal ! Celle-ci engage des frais pour le client à hauteur de 89€ en vue d'effectuer la prise en charge de l'acheminement du nouveau produit ainsi que la reprise et destruction du matelas concerné par l'échange.»A noter que bien entendu les frais de 89€ n'apparaissent nulle part sur le site ou sur la facture. A moins qu'ils ne soient bien cachés.* 5 mars : je réponds « L'email que je viens de vous adresser expose mes motivations et le type de matelas que je souhaite. Pouvez-vous transmettre ma demande (que je pensais claire) à l'un de vos experts ? »* 21 mars : sans nouvelles, j'écris « Pourriez-vous prendre connaissance de cet échange de mail et demander à l'un de vos experts de me contacter pour l'échange ? »* 25 mars : le marchand m’écrit pour me demander un courrier LRAR que j'établis aussitôt.* 4 avril : aucune nouvelle, relance de ma part par mail	* 3 mai : aucune nouvelle, relance de ma part par mail	Nous sommes fin juin. Toujours aucune nouvelle.A ce moment je sais que ce matelas ne sera jamais échangé : MyMatelas joue la montre pour être hors délai par rapport aux 100 jours annoncés. Je consulte les sites d'avis des consommateurs, dont celui-ci. Ce que je vois est affligeant, et confirme mon expérience.Etape 3 : il n'y a jamais eu d'étape 3 hélas.La prochaine étape sera un signalement à la DGCCRF.Ce matelas neuf sera déposé prochainement chez Emmaüs. Il faut bien qu'il serve à quelqu'un ...J'ai acheté un autre matelas chez Ikea ...En bref :  vous constaterez que ces échanges manquent de logique (dates non respectées, matelas disponible puis absent, demande d’envoi de mail, puis de courrier …). Ajoutons à cela la difficulté (l’impossibilité) de joindre le marchand par téléphone.Je suis client de marchands web divers et variés depuis 1999. C'est la première fois que je fais appel aux réseaux sociaux pour faire ce retour d'expérience, pour éviter que d'autres clients subissent les mêmes mésaventures.Je suis obligé de mettre ici une étoile. Impossible de ne mettre aucune étoile hélas ...",29 juin 2019,0,2,4,0,3,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,Plus d'un mois que j'envoie une demande SAV pour un sommier Simmons qui a un problème. Toujours aucune réponse…,28 juin 2019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"J'ai commandé une literie sur le site my-matelas en date du 9/04/2019. La literie Simmons Sensoft d'une valeur de 1149 € m'a été envoyé avec un défaut de qualité sur le sommier.A ce jour, malgré plusieurs relances, je n'ai toujours pas été remboursé par le service comptabilité !Je vais me rapprocher d'un huissier pour régler ce contentieux car je trouve cela inadmissible qu'un site de cet envergure, et qui use de l'image de Jamy arrive à berner les gens et nous laisse sans réponses durant plusieurs semaines, après avoir encaissé l'argent ! A fuir",24 juin 2019,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Impossible de joindre le service client nous essayons depuis début avril 2019, nous avons eu une réponse nous disant que notre matelas sera remplacé en début mai et depuis aucun signe de vie...ma femme est enceinte les ressorts du matelas sortent à l’extérieur cette situation est inadmissible.Merci de nous faire un remboursement ou un échange au plus vite.Bien à vousSteeven Jps:Grâce à l’aide du nouveau propriétaire j’ai réussi à avoir un contact chez le fabriquant et mon matelas a été remplacé en mars 2020",31 mars 2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"SITE FERMEje n'arrive pas à sélectionner un produit, j'ai l'impression que le site est mort, peut être du à tous les mauvais avis???????????Je vais passer sur un autre site sécurisé.Bon courage à tous.",12 juin 2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Comme la plupart des commentaires avant moi, je suis victime du manque de sérieux et de professionnalisme de MyMatelas.Sans entrer dans les détails : - Retard de livraison > 1 mois - Livraison bâclée et en retard par rapport à l'heure prévue (matelas taché, emballages laissés sur place, etc...) - Livraison du mauvais matelas - Plus de nouvelles du SAV depuis le 28/03/19 - Le montant total de la commande m'a été prélevé - Toujours aucun remboursement...C'est une honte !Des entreprises comme ça ne devraient même pas exister !Il y a des pays où l'on s'excuse en personne chez le client pour moins que ça.Sinon comme dernier recours, j'ai contacté le SAV de Simmons, en espérant qu'ils m'aident à débloquer la situation...",10 juin 2019,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"La fameuse expérience My matelas...j ai suivi les conseils d’un ami pour ce site, j’aurai du regarder davantage les avis avant de me lancer!Avant de passer commande, j’essaie d avoir un conseiller en ligne mais cela a été impossible. Du coup j abandonne puis commande.Le matelas  arrive un peu près un mois après, c est agaçant mais Le voilà...Le site prône les 100 jours  d’essais, ayant des problèmes de dos, cela me rassure...Le matelas ne me convient pas, il n est pas adapté et je me lève chaque jour avec un mal de dos supérieur à celui du départ.Cela fait plus d’un mois que j’envoie des mails, que j’essaie d’appeler le fameux service client surtaxé, mais aucune réponse, ni rappelle comme il est proposé.Juste des accusés de réception de mes messages par mail, disant que l on va me contacter sous 3 à 4 jours...Au vu des avis j ai l impression que ma demande ne sera jamais traitée !J ai fait une commande de quasiment de 800€, j aimerai juste qu on m échange ce matelas comme « promis », et gracieusement au vu des circonstances, la ce n est plus possible!Je vais commencer à me rapprocher dés site comme 65 millions de consommateurs etc... si quelqu’un sait ce qui a le mieux fonctionné pour les faire bouger, je suis preneuse !Commande SMDJCSWAV",10 juin 2019,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"CE SONT DES VOLEURS ET DES MENTEURS.Trop long à expliquer dans les détails mais en janvier je passe une commande d'un matelas et d'un sommier avec 29,90 euros de sup pour l’enlèvement de mon ancienne literie.Ma commande devait être livrée en 4 jours,de nombreux déboires et deux mois plus tard ma literie arrive enfin mais le transporteur me dit que je me débrouille avec mon ancienne literie car My matelas ne les paie pas pour l’enlèvement.Bien sur la société ne répond ni au téléphone ni a mes nombreux mails.Il est vrai que 30 euros ce n'est pas la mer à boire mais j'imagine que je ne suis pas la seule et je déteste me faire rouler.Je compte bien ne pas m’arrêter là.En bref ce sont des escrocs qui arnaquent depuis de nombreuses années sans aucuns soucis.NE COMMANDEZ PAS.",09 juin 2019,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,pas sérieux à éviter attend remboursement depuis 4 mois impossible de joindre par téléphone  nul…….,04 juin 2019,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Attention ! Ne commandez rien sur ce site ce sont des escrocs !Après plusieurs mails et un recommandé AR d'avocat de mise en demeure, toujours aucune réponse de mon remboursement, depuis plus de 2 mois.Je vais engager d'autres procédures, ne lachez rien si vous êtes dans le même cas",30 mai 2019,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,5,"Bonjour, beaucoup d'appréhension au départ avec les mauvais avis, et un peu d'attente sur la livraison, mais franchement on finit par être satisfait. Les produits my.matelas sont de très bonne qualité et au prix très attractif, donc n'hésitez pas. Il y a de l'attente jusqu'à la prise en charge par le livreur , après Ca va très vite. J'ai reçu mon memodream, et je dors comme un bb. Encore une fois ...n'hésitez pas :-) .",27 mai 2019,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Très mauvaise expérience , j’ai commandé une literie complète pour 1200 euros qui devait m’être livrée en une semaine , en réalité cela a mis un mois ! Mécontent du service le SAV m’a proposé une couette gratuite ... j’attends toujours ... il faut sans cesse les relancer , ils ne répondent quasiment jamais au téléphone et pour leur écrire un mail cela ne fonctionne pas non plus ... ! Pourrais je avoir une réponse ici ?",23 mai 2019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,Commande passez le 8 février de 719.20€.Commande VUTAFACQC. j'attends toujours le remboursement depuis mi avril. J'ai porté plainte. J'ai réussi à avoir la société qui s'occupe de leur comptabilité société qui va fermer dans pas longtemps. Escros,22 mai 2019,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Mise à jour: après 3 mois de relances mails, FB, courriers, evaluations...j'ai contacté mon antenne locale de U.F.C. QUE CHOISIR, leur intervention a débloqué la situation... J'ai reçu un mail automatique qui m'indique enfin le remboursement... Plus Jamais je ne commanderai sur ce site et souhaite bon courage aux personnes qui attendent la livraison ou le remboursement depuis plusieurs semaines ................... Après Commande effectuée le 16/02 n° CHEUIXERZPlusieurs retards dans la livraison sans info - après un mois j'annule et demande le remboursement par A/R la commande - n°1E00185560030 (sachant que le délai de remboursement contractuel suite à notification du courrier est de 14 jours)...Après le délai de 14 jours j'ai réussi à joindre une seule fois le SAV qui m'indiquait un remboursement dans les plus brefs délais et depuis plus rien malgré de multiples relances par mails et de nouvelles tentatives par téléphone - SAV injoignable et qui ne rappelle pas.Pour faire simple vous êtes prélèvés de suite du montant mais pour le remboursement ils sont injoignables.",14 mai 2019,0,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Je suis dépassée par les événements...le 10/01/19 j'ai passé la commande référence TWOZSEYMT 979 € valeur , matelas que j'ai reçu 1 mois après mais qui ne convenait. A maintes reprises, j'ai eu du mal à joindre le service par mail, téléphone et sans compter mes lettres recommandées . Finalement, après  1 mois et demis d'acharnement le service client très aimable accepte de procéder à un échange, on m'informe que les frais de livraison son à mon compte et que la différence n'est pas rembourser . Jusque là, j'accepte car je veux juste clos ce sujet.Je reçois un mail de confirmation de ma nouvelle commande référence WUSNLOHQX   valeur  799 + 89 de port, pour une literie de la marque Longchamp et leur RIB pour le règlement de frais de port.  3 semaines plus tard, mon fils réceptionne le nouveau matelas et la mauvaise surprise, je reçois un matelas qui ne correspond pas du tout à la marque que j'ai commandé et le pire cette marque n'est même pas mentionné sur leur site... Donc, j'informe le 29 avril 2019 service client  et à ce jour aucune réponse.Le comble du comble sur la facture il est noté que les frais de livraison me sont offert alors que je les ai réglé !Je vais me tourner vers mon service juridique pour remboursement.La bonne affaire devient une mauvaise affaire et une perte d'énergie",13 mai 2019,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Bonjour, suite à une commande qui ne semblait jamais arrivée, j'ai décidé de l'annuler par LAR  (ci- après Référence commande et courrier):LETTRE RECOMMANDÉE AR ref commande : MSREHMTBQMarseille, le 5 Mars 2019Depuis lors alors que la demande de remboursement a soi-disant été prise en compte, je n'ai aucune nouvelle,le dernier message en date du 14 mars m'assurait de ce fameux remboursement ! En fait il ne s'agit que de messages ""robotisés""....Compte tenu du fait que nous sommes le 3 Mai et que je n'ai aucune réponse de ce site marchand,  force est de constater qu'il s'agit tout simplement d'escrocs !Je tiens à rappeler à ces Messieurs que le remboursement doit être effectué sous quinzaine, je vais donc ""procéder"" puisqu'il semble que sinon je ne serais jamais remboursée.C'est bien entendu inacceptable et j'ai vraiment la sensation de mettre ""faite avoir"" !!!Je déconseille tout achat chez ces marchands peu scrupuleux",03 mai 2019,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"J'ai commandé un ensemble matelas/sommier Simmons haut de gamme (plus de 1000€) sur le site My Matelas le 24/01/19 (commande n°IYLXTRTZO) . Les articles étaient annoncés livrés en 7 jours. Au final, j'ai reçu ma commande le 16 mars 2019 (!).Après avoir dormi plusieurs nuits dessus, le matelas ne nous convient pas du tout, il était annoncé comme ""ferme"" or il est très mou et mon mari et moi avons des problèmes de dos. Nous avons demandé par lettre RAR en date du 15/04/2019 un échange de ce matelas comme il est normalement possible.A ce jour (03/05/2019) AUCUNE nouvelle du service client qui devait nous rappeler.  Celui ci est tout bonnement impossible à joindre.Dans tous les cas, je ne sais absolument pas ce qu'ils pourraient me proposer en échange puisque à ce jour il n'y a plus AUCUN matelas haut de gamme disponible sur le site.A ce compte là, je vais aller déposer plainte et exiger le remboursement de ce matelas.Bref, fuyez le site !Et Jammy, tu me déçois de cautionner des sites comme cela...",03 mai 2019,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"J'ai déposé plainte .Une commande passée et annulée, par rapport à tous leurs blablas que tous le monde reçoit, nous avons tous les mêmes messages concernant des produits qu'ils n'ont plus en stock ainsi que pour les remboursements qui sont cours....... En plus au bout de plusieurs mails de relance, ils vous bloquent !!!!!En ce qui me concerne, je suis en attente depuis 2 mois d'un remboursement de 260 euros !!!!! Mise en demeure mais rien y fait.J'ai donc porté plainte auprès de la gendarmerie et une enquête est ouverte.Site à éviter !!!!!!! Site voué à disparaître ....",30 avril 2019,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,1,"Suite a indisponibilité du sommier et règlement effectué, dans l'attente du remboursement depuis mi janvier 2019 et nous sommes le 30/04/2019. Recommandé AR fait depuis le 15/04 sur recommandation de UFC que choisir toujours sans réponse.Enseigne à fuir !!!",30 avril 2019,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my-matelas.fr,5,"Un problème de qualité sur un matelas nous a fait demander un échange sous garantie. Tout s'est parfaitement déroulé, et le matelas n’existant plus, une autre référence nous a été proposée.Rapidité, échange cordiaux, et efficacité, tout est parfait. Merci.",24 avril 2019,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
